[Header]
GSGX Version	1.6.0
Report Date	5/4/2010 1:35:59 PM
Project	Direct Hybrid
Group Set	Single
Analysis	DirectHybrid
Normalization	none
[Control Probe Profile]
TargetID	ProbeID	4849554032_A.AVG_Signal	4849554032_B.AVG_Signal	4849554032_C.AVG_Signal	4849554032_D.AVG_Signal	4849554032_E.AVG_Signal	4849554032_F.AVG_Signal	4849554032_G.AVG_Signal	4849554032_H.AVG_Signal	4859453004_A.AVG_Signal	4859453004_B.AVG_Signal	4859453004_C.AVG_Signal	4859453004_D.AVG_Signal	4859453004_E.AVG_Signal	4859453004_F.AVG_Signal	4859453004_G.AVG_Signal	4859453004_H.AVG_Signal	4859453022_A.AVG_Signal	4859453022_B.AVG_Signal	4859453022_C.AVG_Signal	4859453022_D.AVG_Signal	4859453022_E.AVG_Signal	4859453022_F.AVG_Signal	4859453022_G.AVG_Signal	4859453022_H.AVG_Signal	4859453023_A.AVG_Signal	4859453023_B.AVG_Signal	4859453023_C.AVG_Signal	4859453023_D.AVG_Signal	4859453023_E.AVG_Signal	4859453023_F.AVG_Signal	4859453023_G.AVG_Signal	4859453023_H.AVG_Signal	4859453024_A.AVG_Signal	4859453024_B.AVG_Signal	4859453024_C.AVG_Signal	4859453024_D.AVG_Signal	4859453024_E.AVG_Signal	4859453024_F.AVG_Signal	4859453024_G.AVG_Signal	4859453024_H.AVG_Signal	4859453027_A.AVG_Signal	4859453027_B.AVG_Signal	4859453027_C.AVG_Signal	4859453027_D.AVG_Signal	4859453027_E.AVG_Signal	4859453027_F.AVG_Signal	4859453027_G.AVG_Signal	4859453027_H.AVG_Signal	
NEGATIVE	1990017	93.5769	91.9164	96.9098	85.5336	101.2102	87.3480	95.7432	101.2578	137.6876	112.6341	110.1995	106.7689	114.6025	125.9721	112.4188	118.4602	130.5822	118.9812	135.3952	114.2850	103.2546	125.3056	117.5238	100.9384	132.8800	129.4650	130.1791	124.8755	128.2706	125.0963	136.3179	119.0581	127.4198	123.3011	139.7646	127.6098	136.1806	133.3240	125.0170	134.2817	103.3104	128.2664	113.8356	122.3343	103.1372	107.7328	138.8532	109.7826	
NEGATIVE	1990523	116.6535	106.5014	99.7223	103.7525	102.3978	110.5136	125.3451	100.5828	167.7027	130.0800	125.0570	121.4553	122.1153	129.1340	132.5392	137.3316	173.5353	132.9839	156.0008	117.8689	128.4783	125.4489	152.3533	139.3675	144.0241	168.9935	149.3657	154.9662	136.4271	147.5466	145.2267	147.0716	169.5416	194.9342	186.1696	169.5517	159.4343	151.5089	152.4238	151.8748	133.9778	145.6174	150.0177	152.3316	123.3288	130.9925	182.4690	145.2017	
NEGATIVE	1990612	98.3772	85.3681	90.2313	92.7302	84.1645	86.9850	99.4660	98.0037	115.7507	121.9607	107.8217	119.4208	105.7866	115.7250	131.7736	108.2045	116.9183	117.3802	115.3720	106.5503	99.8254	111.2190	151.1003	115.8732	133.8129	139.7234	123.3431	125.0254	112.2625	144.4681	123.1756	132.3563	132.4984	138.2782	172.0250	128.3519	152.2562	125.4416	121.3652	126.1786	99.3804	127.3703	107.4338	119.8065	106.5062	99.6567	127.0303	114.5839	
NEGATIVE	2000053	84.6517	81.3972	97.5468	83.0829	87.1474	79.6864	116.0069	84.8758	120.1555	116.7731	105.1707	103.7177	94.5704	113.5048	99.2326	113.8236	137.4279	98.2592	112.2481	112.3568	97.6092	93.9364	124.7314	100.8301	127.2124	123.2246	109.2854	122.0043	122.6330	129.3845	119.5988	118.9393	125.1269	122.0132	140.1139	129.6235	132.4372	118.2029	139.2072	146.7981	97.6377	109.2295	109.7212	122.0961	82.5837	95.6602	135.1151	111.1318	
NEGATIVE	2000348	97.2993	81.5494	100.4250	91.4010	113.2846	111.2561	115.3146	105.5047	157.4758	139.9962	125.1530	129.6170	138.1544	152.0872	124.2366	136.9472	170.7009	128.3433	156.7861	131.5697	123.0578	145.1279	172.4764	143.7681	152.2481	153.4940	139.3002	131.1576	138.1498	157.6046	133.2925	142.1747	140.1914	179.8084	165.3001	152.8640	172.0389	169.4198	192.6363	158.8617	155.6111	160.4377	148.2713	139.8280	129.5443	131.6095	173.7486	128.9182	
NEGATIVE	2030398	113.5127	114.0767	101.6712	99.8657	105.3508	111.1503	118.2137	97.2275	135.8453	133.8770	117.4661	108.2864	135.7862	133.6321	128.1123	124.6999	153.1592	118.7409	128.2160	92.7151	123.5255	114.2765	159.7639	124.7189	134.9931	146.0244	115.2629	135.2887	131.4845	137.0612	117.8192	147.1473	145.1866	167.3761	164.1617	137.7273	178.8973	127.2549	145.0342	142.8295	127.8441	140.9846	123.0475	139.3377	101.2220	117.1940	148.3582	118.7658	
NEGATIVE	2030497	98.5990	85.7993	92.3478	88.8553	95.0382	90.5652	100.9339	84.1116	131.0628	100.1223	106.7883	105.6869	103.2678	118.4748	108.1751	102.1892	125.5865	112.2637	121.4307	114.0899	88.7448	95.9405	135.5123	109.7609	125.5483	134.7582	123.2522	132.5263	116.7042	118.8582	125.5218	119.8536	122.7119	131.6706	121.8841	137.2552	129.8405	121.1151	122.9025	120.0284	106.9286	116.2788	103.7448	112.0723	89.6966	96.5949	127.5337	114.9433	
NEGATIVE	2060129	92.8937	86.7797	108.3094	94.1116	86.7581	115.0226	112.1429	102.2676	164.7790	118.2868	109.0925	136.2137	113.0865	130.1976	120.3605	132.9627	157.1555	118.2966	126.4559	110.7635	107.1407	122.8493	158.6589	131.7539	136.8887	164.2287	134.5174	136.8852	128.1761	134.8014	145.8044	117.8937	147.5358	145.2595	151.2617	136.2068	180.8530	151.4431	145.5990	150.9152	121.3521	121.1663	126.2098	122.8940	105.5706	109.8694	152.1854	135.1087	
NEGATIVE	2070040	77.0989	83.3343	75.6282	70.5111	80.6162	87.3495	82.4897	75.8345	106.4723	109.7756	74.4002	96.9007	94.5140	92.2228	92.1923	111.7493	115.1935	90.5350	97.4687	82.1685	81.2954	90.5574	108.5765	84.9772	105.4892	109.7156	94.6464	97.4450	111.7338	113.6824	101.1461	108.6154	104.4097	107.3777	111.5590	124.7499	120.8292	94.8502	103.9467	110.6351	81.3329	101.1255	89.2494	98.9089	88.0867	88.5474	109.0076	86.1927	
NEGATIVE	2070286	108.3460	88.6885	111.6207	99.0971	107.2384	107.4375	121.5653	125.0484	174.3243	145.2905	123.0341	132.5840	152.5216	129.8239	134.2624	130.9723	152.1109	120.7749	156.1478	112.5093	117.1393	148.8483	152.1647	153.3484	141.1131	165.5339	149.5404	138.9099	153.5723	148.4199	150.7768	148.9924	161.3567	190.3751	171.9536	167.3001	170.6591	163.1050	154.0356	157.1872	140.8586	148.5171	128.0170	146.5203	115.0444	125.1221	201.5276	123.6846	
NEGATIVE	2070692	85.4204	81.5994	87.8520	81.5920	92.9765	94.1179	84.9893	83.4969	114.1503	89.8404	88.0268	97.6400	86.7503	97.4385	99.0683	106.0976	112.6527	103.4831	112.6210	93.6643	95.7534	100.2361	115.0864	96.5794	97.8385	108.5327	102.0272	112.6256	99.1738	109.8532	100.6994	99.6460	118.2406	117.3766	134.6331	111.0676	111.5559	118.4949	105.1824	121.5614	94.9508	126.3412	93.5024	105.3382	93.4086	88.1108	122.9102	106.8403	
NEGATIVE	2070703	121.8216	101.3883	122.7843	100.7453	112.5499	117.0642	140.4082	117.7655	176.1905	148.3046	132.9075	141.5954	144.3199	147.1619	140.7250	134.6892	178.3898	130.5083	164.8317	129.7402	136.5354	138.2771	165.6610	166.6652	151.6911	227.9120	142.5791	184.6665	160.5601	133.6098	153.1783	150.7234	178.9821	183.4004	176.7230	160.4838	183.7984	151.7734	166.9402	170.9858	133.1100	187.0295	150.3725	146.4763	119.7166	109.8267	186.0123	120.2220	
NEGATIVE	2100184	81.6808	78.3387	81.9737	77.7375	80.2851	81.4816	86.9692	81.6865	105.8680	99.8421	93.8032	78.9394	92.1012	103.8687	112.5482	101.2743	99.2207	91.2226	101.7179	98.4139	88.1672	98.7758	111.7053	99.8318	96.5972	127.6449	110.5233	116.9984	106.9743	112.5799	102.5482	109.7755	112.1596	131.0847	116.6356	110.1705	112.0454	109.2536	99.8468	105.7500	87.7523	109.3145	92.7586	103.5658	85.1492	90.8615	111.5748	87.1536	
NEGATIVE	2100445	126.8960	98.2344	124.1933	103.7223	114.6175	115.8710	117.2546	123.3989	163.8955	135.0805	130.8418	122.6242	151.8580	158.3684	140.9740	132.4915	180.6050	134.0929	166.5129	147.1763	148.3138	165.2557	183.6653	177.9064	156.6286	193.8425	157.2997	152.2195	129.3255	158.8520	172.2155	170.0538	187.3655	166.1377	207.3858	165.3847	172.3777	179.1413	149.2974	168.2016	140.5907	149.0671	154.3747	162.4710	125.7146	144.7124	181.8196	140.1929	
NEGATIVE	2100554	84.8681	87.1246	85.5378	89.8756	97.8837	95.3264	99.2602	94.5677	116.9492	118.8961	105.6788	103.0199	112.3639	124.4565	109.0408	125.7841	137.1571	117.6327	128.6363	102.4358	97.5277	112.2721	133.3282	110.4602	135.2542	134.6185	123.8166	124.0136	119.1981	131.4833	126.0934	129.2710	147.3729	121.5410	140.8116	126.5912	140.8506	127.1485	135.0433	137.4626	96.1478	117.7922	113.0918	131.5354	102.4187	128.5168	115.7333	95.2927	
NEGATIVE	2120647	110.7925	100.6175	97.1061	98.6447	117.1890	110.0895	116.3174	104.0269	174.4601	148.9669	137.4942	142.3233	137.5589	160.1530	139.9165	158.4077	170.8831	117.9326	166.0267	125.1297	105.5484	140.7338	183.3656	127.9192	195.0373	207.5118	147.2017	187.0375	150.8589	183.8297	176.2430	181.0605	186.5405	161.7061	215.1325	156.1586	190.7872	177.4597	171.1728	202.7495	128.6263	133.7593	134.1649	146.9019	115.3945	136.8970	190.3771	135.0861	
NEGATIVE	2120673	99.1253	83.4686	97.6602	92.5073	96.2689	86.2120	108.0405	90.7828	121.1351	115.9397	95.6281	111.5581	114.0786	114.2982	102.4224	112.9834	143.7739	119.1243	124.5843	102.2683	90.3344	125.8511	112.2515	115.0019	110.5950	133.4948	116.6678	116.6334	123.4012	110.3312	115.8825	113.2823	127.5179	121.1876	132.5114	121.7642	153.0302	123.2673	125.6003	135.1689	89.2083	116.6458	105.3477	112.1196	86.9022	105.4739	139.6834	92.1830	
NEGATIVE	2120768	118.8318	93.2502	103.3838	101.0234	107.2189	106.4572	131.6046	105.5630	147.7898	135.6537	121.2129	115.3193	130.7179	129.2969	136.0834	136.3508	153.6068	140.7385	164.5072	102.4566	116.6175	119.2067	141.4239	138.2954	149.9331	163.1526	136.7290	138.9823	139.0896	142.3622	129.1656	155.1956	132.8501	147.4814	162.1798	164.7900	156.8959	142.7463	145.3788	157.6942	118.1465	145.3845	115.1407	160.9233	118.5235	128.3162	162.8683	120.6620	
NEGATIVE	2140241	99.7049	91.0333	91.7453	92.7298	103.2719	102.8825	102.2840	108.5363	132.7565	126.2495	121.3850	110.8708	116.4514	124.8032	127.9815	128.6990	155.7936	116.2737	127.3301	111.4012	105.5068	123.1051	139.4342	122.6949	149.0035	146.5296	120.8721	140.0323	134.1616	127.1301	126.6296	130.8452	135.9345	152.1617	155.5895	147.3394	146.2334	139.9316	129.9457	155.2725	123.1218	127.0536	124.0607	117.0148	119.0327	113.0577	152.6370	114.5068	
NEGATIVE	2140554	97.0924	92.8804	84.6867	89.5172	89.4329	86.4079	99.1750	83.1312	121.6028	111.4882	100.7468	113.3803	93.4351	105.0078	102.9122	104.2268	111.9243	114.4033	128.2094	96.3795	95.0486	107.7749	128.1674	102.1646	118.8206	125.0178	119.3427	112.8316	109.4589	112.6111	111.0247	111.5419	127.4529	120.7347	137.2822	109.4149	127.3848	114.5769	119.6750	120.6651	91.7336	106.0572	111.0424	116.9308	88.3169	87.1051	133.1566	97.2707	
NEGATIVE	2140632	87.2479	88.2046	88.5487	86.7234	88.5830	95.1128	108.3612	88.5302	99.9199	109.3237	101.4709	108.8417	100.4993	113.8655	112.9705	102.0236	131.5845	115.1761	132.0058	95.9933	89.6331	82.8483	127.7014	98.5002	114.6272	124.8793	108.1898	121.8189	95.2075	102.7113	117.4869	118.5373	134.8534	140.5315	135.0606	120.3127	128.0074	115.5834	118.4691	116.9321	95.7871	99.4144	97.6204	122.9456	102.6327	92.5600	134.3312	91.6149	
NEGATIVE	2190382	137.3256	112.0190	114.4593	127.7832	125.6796	128.7664	165.1599	118.8662	163.9034	163.7342	136.1288	137.1866	156.5928	136.7166	132.1427	149.6734	188.4216	136.9852	150.7937	130.5982	150.6687	160.9630	201.8993	124.2202	170.7828	198.6826	163.1487	169.7771	158.8246	158.0373	159.6455	197.2741	160.0376	184.7284	205.1282	160.8600	169.5878	169.7092	170.5886	180.0533	138.7789	145.6064	148.8475	151.7550	122.7090	146.2975	170.2475	130.9412	
NEGATIVE	2190678	81.3409	75.8415	86.9084	74.5532	93.9659	84.4898	94.3321	84.6103	93.0013	98.2924	88.7761	110.0188	97.6558	94.4594	92.4936	97.7740	109.5971	92.3765	97.3833	88.4376	83.6196	97.7497	106.4696	92.8685	112.5482	108.5529	95.7019	107.3806	103.6733	101.4285	98.1541	112.0475	106.5238	115.2390	132.2162	103.1880	110.2541	123.7910	92.2035	106.0423	80.2671	97.6106	103.0264	113.0540	87.8131	81.4367	107.3015	94.3620	
NEGATIVE	2230673	102.7555	76.0852	105.9693	85.5856	99.9552	89.8996	97.6585	89.5614	130.9996	119.5395	97.5772	100.4654	114.1540	116.7597	106.1641	108.1653	144.5062	97.6757	120.4970	114.1962	96.6277	113.4766	133.2327	104.2293	124.6828	141.7514	131.4659	134.0776	134.0405	133.6287	118.8783	116.2390	141.7086	124.9078	155.9884	142.5364	145.7129	144.3983	119.4264	133.5780	88.1222	106.7865	104.4232	123.6083	79.9966	102.2471	138.8128	105.8607	
NEGATIVE	2260347	91.0648	90.3527	86.3593	84.9453	94.4198	97.5958	104.6487	102.9928	136.3052	125.7895	98.8043	101.3887	112.1978	139.7570	108.4206	118.4104	129.2178	114.8266	124.3860	125.1285	102.5646	121.1522	145.6173	123.8645	158.3375	142.1310	129.6602	134.7665	122.7730	112.1420	128.3508	117.4182	124.1288	154.7412	158.1481	131.6881	136.5205	128.7473	134.3682	124.9688	123.1364	118.6812	108.8825	130.8700	92.0944	115.4027	140.2582	104.5912	
NEGATIVE	2260564	92.0914	77.3558	93.7946	82.9403	85.2576	90.3450	103.5864	101.3791	148.5538	129.2148	132.0957	112.6525	131.4218	112.7199	115.8565	115.8372	123.2880	106.9808	131.3073	119.1415	98.3519	121.6323	143.2885	110.6911	148.5460	145.7265	134.6105	110.4732	125.0518	137.0120	116.1100	138.4156	133.0291	143.8380	157.6335	154.9872	136.0140	138.3328	146.7512	144.2395	116.0581	124.2475	116.4112	120.1417	103.6868	134.5371	148.1846	103.4632	
NEGATIVE	2260750	97.8393	75.1110	87.6472	80.4342	92.4459	81.3043	88.7864	91.8927	129.8684	106.0071	104.3686	109.9005	108.7212	112.3216	109.5077	132.4695	128.2400	102.4346	120.7013	77.2741	94.3298	100.8794	111.5685	90.1723	125.3850	129.9065	95.0113	114.1483	119.7121	113.9838	104.4831	105.1728	133.1150	122.7806	151.0981	118.4246	125.2748	125.0463	115.1593	124.6717	104.3181	112.5214	111.8449	121.1423	100.9785	92.5932	119.3205	109.6467	
NEGATIVE	2320025	80.8774	68.4838	73.1331	78.9966	86.9659	79.0135	88.4040	87.0609	114.9694	91.4321	92.4310	94.3226	93.4035	100.4744	122.9018	110.5625	103.8462	96.3856	103.8094	88.3279	72.7551	109.6778	125.2607	95.6158	91.7284	118.8505	101.0441	97.5010	98.3739	112.0011	99.8560	102.3327	113.2942	130.6664	114.2843	122.0583	116.7663	109.5559	105.9768	112.1581	110.3114	102.5934	90.7931	95.6492	81.6659	93.9332	107.6021	90.6704	
NEGATIVE	2320491	94.8761	82.2777	109.8224	98.3371	114.5638	96.0631	124.2217	101.9825	141.4996	139.3837	131.4999	135.4885	136.5035	136.6805	116.8976	138.1286	180.4713	113.2474	172.5914	125.1274	139.4239	150.1612	204.6004	139.3854	144.6456	183.2023	146.0666	150.4578	122.1239	142.4775	151.1498	139.2884	147.6504	185.6089	164.6584	142.8646	157.9269	160.3063	164.6902	145.5927	125.1264	159.6184	150.3943	141.6113	117.3124	132.7926	175.4776	109.8033	
NEGATIVE	2340064	87.7955	81.6540	82.2655	85.0079	93.0271	78.0387	90.6797	94.9869	136.7675	106.6477	104.4580	108.8620	107.5818	109.3314	104.8872	115.0496	116.7914	106.2946	102.3243	88.1803	85.3348	95.1688	113.0770	113.5024	120.8251	115.5550	100.2518	112.0112	113.1587	114.9376	111.4498	118.9543	127.0646	123.7170	133.5085	114.0082	128.2702	127.7904	103.9098	110.6411	101.9240	90.1802	97.2584	94.8254	92.3153	104.2841	113.5847	99.6631	
NEGATIVE	2340100	96.8088	82.3580	94.9862	83.7570	77.9404	93.4691	96.8139	77.9046	136.4459	107.7641	98.1542	100.3952	95.5046	97.7956	91.4362	104.5903	121.7748	101.5235	111.1629	77.8497	105.9001	99.0253	126.4874	105.8674	113.6533	104.8775	115.2180	113.6520	105.9946	113.4311	106.8602	112.1418	112.4764	123.1570	131.1549	113.5744	113.1443	112.9580	117.2334	114.6483	94.5116	95.7642	90.5643	99.0357	108.3724	102.8069	122.7732	92.2118	
NEGATIVE	2350008	85.4452	82.4316	84.7766	86.2356	89.7764	96.5740	92.6177	88.6297	125.9648	111.2361	118.0821	102.2687	116.7518	107.2605	100.3658	124.1568	127.5428	104.4703	111.4706	120.6388	109.1453	101.7794	137.4203	115.4023	127.6964	132.2312	127.7929	126.2143	117.1431	113.7881	126.1404	111.9226	127.4274	139.6213	135.6393	134.1410	143.1465	126.2746	129.0576	128.1172	105.9649	113.9404	107.2199	120.8168	94.1146	90.1438	120.0317	106.3386	
NEGATIVE	2350292	74.8064	82.8659	92.0363	82.1501	88.4145	92.2700	88.2233	85.1863	109.8954	121.6504	94.3229	104.0457	101.9470	102.3824	105.2035	115.7142	133.1939	106.6863	127.0758	103.2040	104.6899	98.6822	137.6973	98.6393	124.2067	117.6394	110.6977	126.0232	109.7579	114.2600	114.0587	117.9124	151.0100	124.7285	130.0889	138.0122	117.4594	124.9767	118.4588	122.0537	108.8147	116.6494	103.4698	114.9969	92.4568	89.4045	128.4113	85.8210	
NEGATIVE	2350324	107.6404	84.4786	105.4905	96.9741	98.0065	107.1336	101.9650	103.5606	156.3156	118.0640	112.4896	107.3746	145.2032	135.5937	118.5048	131.2584	136.6012	114.6238	147.0094	118.8314	107.7599	149.3060	157.7801	128.3156	140.5816	157.8721	122.1982	138.2709	146.1791	152.3344	148.8270	144.8016	187.2080	183.1377	159.4831	149.8311	217.3292	197.4800	143.1104	155.5396	112.2720	131.6982	136.5266	123.6154	111.7267	120.4880	144.8436	113.8762	
NEGATIVE	2350475	82.3251	88.1005	93.3463	76.6424	82.6580	90.9668	95.8483	86.1221	125.7415	111.3542	104.1415	109.4054	97.4397	112.5002	100.7675	109.8941	120.8674	89.6053	125.9509	123.2524	93.0415	94.8355	130.2703	105.5836	107.8831	117.9525	98.1272	108.7554	96.4190	117.2838	100.3501	107.4098	122.7770	135.7677	131.9114	113.3237	113.3233	100.5344	108.4832	134.4693	105.3073	109.7682	107.6022	107.6744	93.2932	98.4613	111.1307	94.4448	
NEGATIVE	2360367	94.3821	80.5750	97.2198	87.6674	91.9236	94.1756	102.9983	103.1850	124.8442	109.7241	96.9067	116.7860	111.8617	99.1560	118.3988	109.6670	131.7535	103.3912	131.7891	100.6057	104.4441	121.4273	138.8287	138.7708	113.4480	126.0150	114.5364	123.7341	107.9237	118.4256	118.9345	118.0228	120.2161	114.6978	162.5509	118.7265	137.1689	130.1177	121.4959	128.5305	105.5409	118.1443	97.6313	117.0139	88.1976	127.1699	150.4154	99.8768	
NEGATIVE	2370066	149.2282	109.2003	123.3748	117.4756	126.4513	134.9562	159.7046	132.0250	158.4200	138.6979	135.7011	141.5527	145.2447	143.0842	145.0664	138.9544	163.9262	135.5764	188.0547	142.7809	147.9162	175.7179	194.4941	151.9780	167.9956	189.8644	154.2651	163.9234	147.1898	177.1110	141.4567	165.1808	157.1564	174.8432	197.0351	147.6109	192.0283	162.4765	181.0549	209.2555	156.8947	160.8711	153.0173	158.1926	128.1481	145.9510	209.3853	160.6910	
NEGATIVE	2370139	89.2219	88.3293	96.9793	91.3420	99.9142	90.5551	124.8322	89.1715	155.9082	117.4346	113.3731	103.5246	113.9716	144.4134	114.0442	113.9826	145.0192	104.6076	134.5484	113.2726	98.6647	138.4391	150.1565	120.8430	133.9698	139.6102	109.7911	115.2197	118.8461	120.3339	119.1243	133.2034	146.8415	148.7268	138.6400	131.0605	135.5470	128.8405	139.1556	140.9877	97.3372	117.7915	108.0228	112.0986	105.7988	92.1450	128.4119	102.5840	
NEGATIVE	2370497	170.1437	120.3148	132.9982	142.3333	148.6027	136.3215	156.8383	161.7632	285.3113	205.7428	213.5079	166.4489	194.6535	172.3077	205.5473	194.0363	288.0904	203.0415	253.8994	186.5242	182.2753	219.5711	248.3053	221.0906	226.7461	245.4713	203.9326	216.8268	193.7074	197.1827	194.6199	189.1842	185.4198	263.3237	233.1202	232.8653	272.6969	212.2180	225.8950	214.2515	232.5041	230.2086	179.8405	209.1643	152.2578	191.6127	245.8503	177.1930	
NEGATIVE	2370692	122.3612	92.6415	96.8388	96.3894	94.6893	110.7152	122.5427	114.4999	126.5695	124.0112	103.3732	112.3360	130.0656	110.9813	121.3118	119.0775	129.7422	101.9472	142.6340	108.2519	120.0928	120.1200	127.5088	119.6273	147.9755	135.2576	118.8829	124.2408	142.1151	137.7164	127.6134	127.5506	136.3095	152.3100	171.3320	141.4453	153.4088	146.8375	122.4348	140.3987	129.2335	132.5311	113.8590	123.7478	109.0794	123.3150	140.8824	117.0756	
NEGATIVE	2450066	94.2660	92.6851	99.6865	90.7880	99.9047	117.0583	130.3680	104.7775	185.6576	144.0742	123.3020	129.6418	136.3131	140.2364	130.7313	129.1584	141.7174	134.3026	151.3508	121.0151	132.9395	145.5647	172.5924	153.4290	148.4848	181.6439	143.9903	143.7074	132.5374	143.6783	147.3730	159.7336	160.4426	167.4484	179.9901	152.9068	172.8955	152.7289	149.9706	153.9354	123.4957	135.7251	162.4095	152.4041	109.0896	109.7802	184.4925	113.0737	
NEGATIVE	2450470	99.1501	92.3603	95.3261	92.5105	92.9449	89.4099	115.2734	89.9992	130.6383	109.9943	99.4268	112.6418	116.6814	118.4263	112.5992	105.1715	119.1365	98.1783	105.0836	94.5659	112.4098	94.6422	134.0625	102.1181	141.0944	156.9815	127.1099	135.7722	121.0622	133.3206	112.0423	138.1857	155.0166	119.0369	132.4942	129.3484	143.7708	121.7822	125.5455	122.4539	102.8099	117.2360	119.6887	120.3323	103.1162	100.6576	135.5863	103.4248	
NEGATIVE	2450735	95.1909	77.2513	105.4202	73.1505	85.5650	100.4646	112.3667	90.7189	109.2444	112.6237	103.6708	98.5604	109.1660	118.8656	106.2206	124.3427	129.5278	112.7972	115.7030	91.3402	85.9264	94.0057	127.2814	97.5970	114.1054	129.8124	125.3052	111.5313	105.8140	137.1533	134.7396	113.5927	126.3975	136.0328	158.2534	124.2301	122.2778	126.8210	128.8110	108.5952	93.0263	117.1655	107.8992	106.7143	100.3628	99.4208	112.6374	108.5957	
NEGATIVE	2470239	85.1140	91.4052	79.5215	82.5609	99.7677	77.9979	96.2051	99.6297	109.6554	103.5243	100.4139	101.5036	99.1291	93.8514	99.4587	97.7020	114.9188	116.1826	119.1879	85.5740	87.2051	79.2827	123.1536	97.4575	120.1936	125.6522	113.2539	110.8461	106.3094	114.9376	112.3527	112.2292	125.2783	127.6109	151.8839	112.2374	134.9713	126.0518	112.2797	138.7942	88.2187	114.7649	96.3177	102.4828	100.1653	97.9200	120.3899	104.7112	
NEGATIVE	2470411	81.2069	73.0051	71.7375	70.5687	84.4275	85.6141	73.6304	73.8277	99.4512	98.4053	88.8023	101.4753	106.4282	101.6965	99.7356	102.7692	103.8232	92.3881	96.5095	86.0549	79.1055	85.4507	110.9110	98.1290	110.6271	101.5053	101.8732	112.3224	98.9908	124.0538	107.4355	98.3910	95.6889	117.7174	118.2013	113.2114	110.6169	115.5012	106.3477	108.5489	82.7138	98.4178	89.5573	100.2042	80.1671	82.8471	99.3005	80.9754	
NEGATIVE	2470544	154.1817	118.1745	126.1705	131.5652	124.9020	136.0519	137.4906	151.6245	146.8716	132.0262	143.1128	149.9783	151.7501	147.3060	143.1462	154.8188	173.6868	130.0090	148.3087	155.5935	140.0701	167.8035	212.8594	149.1754	186.2973	197.5478	160.0602	160.8727	138.3212	167.2347	179.9069	184.0686	169.7069	176.8975	196.9103	181.9431	195.0863	180.8534	198.1014	189.5278	137.0762	179.9125	140.1788	173.0583	126.7900	161.9755	239.9769	167.3437	
NEGATIVE	2470575	94.1472	83.0221	103.6665	99.8950	101.4703	92.6280	105.0642	94.0496	139.3448	127.6676	111.1457	111.3615	115.6236	109.6720	117.6808	112.3165	151.4184	119.7578	138.5784	104.6126	101.8428	119.2214	128.9124	134.8412	138.5915	137.8310	118.3688	131.1967	113.2410	129.9323	137.8148	122.1678	150.9434	134.4105	126.3406	123.7684	151.6183	125.4725	142.7079	158.4192	122.0546	128.1279	102.0864	118.5921	105.4462	107.7371	143.3245	113.5418	
NEGATIVE	2480093	377.5686	298.6328	358.6529	313.7293	353.2096	378.6385	401.1064	391.9836	549.9063	435.2564	389.9002	391.4527	512.5956	474.5782	390.8582	400.7405	709.6006	371.6260	553.5835	499.7979	416.0810	518.1395	625.9311	561.1613	541.1312	663.5983	412.6995	454.0144	429.4845	449.8643	480.0108	451.8647	601.7703	620.5001	581.4650	471.1598	597.2377	519.3240	499.4536	468.1728	458.5098	569.4758	498.8953	496.7236	388.4866	477.9346	689.8665	374.5980	
NEGATIVE	2490040	101.7707	82.9904	91.3380	88.1345	93.6765	98.7979	102.2139	95.3767	122.1630	111.2164	97.5159	103.5510	116.7065	121.4277	114.4578	116.9319	123.6177	113.2529	128.9590	101.4066	118.3970	121.6287	145.8640	116.7693	116.7824	128.1956	131.8090	134.1847	114.7061	143.3764	117.8959	118.5515	122.8342	120.2367	150.2858	117.7674	131.1290	132.3713	118.7918	121.7754	104.8092	121.6763	108.7978	130.3096	83.7343	99.3544	152.7674	117.2106	
NEGATIVE	2490286	92.2305	75.5913	88.8783	81.5889	91.9893	86.5493	95.0956	103.3014	120.1476	116.1237	100.0510	92.9768	115.0069	101.2235	104.5380	103.7312	115.0674	92.4120	97.0837	103.8621	101.5302	98.5179	116.4714	104.1505	120.3584	110.4460	97.4349	103.2177	107.3734	109.1405	118.8193	114.0479	105.1483	122.3534	118.6812	105.8982	112.2026	117.4558	111.3459	121.1313	85.9315	91.1947	109.0986	107.2727	85.5748	91.3783	117.7957	86.0112	
NEGATIVE	2490747	208.4652	145.5290	161.7124	170.2700	176.5874	178.6433	227.7628	200.1494	257.6286	296.1257	240.8634	188.6851	242.5923	239.7235	196.5560	233.2629	374.8615	214.8142	276.8141	256.6629	258.8862	317.8568	351.8034	232.6661	294.7206	306.5644	280.5103	291.7486	262.3638	275.5243	266.1338	295.6493	258.4306	346.7253	317.8965	278.2385	395.0723	353.7151	299.8078	302.2431	269.7504	263.2390	246.6456	319.5807	213.3845	242.0084	294.9147	224.2668	
