TargetID	ProbeID	5445316054_A.AVG_Signal	5445316054_A.Detection Pval	5445316054_B.AVG_Signal	5445316054_B.Detection Pval	5445316054_C.AVG_Signal	5445316054_C.Detection Pval	5445316054_D.AVG_Signal	5445316054_D.Detection Pval	5445316054_E.AVG_Signal	5445316054_E.Detection Pval	5445316054_F.AVG_Signal	5445316054_F.Detection Pval	5445316054_G.AVG_Signal	5445316054_G.Detection Pval	5445316054_H.AVG_Signal	5445316054_H.Detection Pval	5445316054_I.AVG_Signal	5445316054_I.Detection Pval	5445316054_J.AVG_Signal	5445316054_J.Detection Pval	5445316054_K.AVG_Signal	5445316054_K.Detection Pval	5445316054_L.AVG_Signal	5445316054_L.Detection Pval	5491021084_A.AVG_Signal	5491021084_A.Detection Pval	5491021084_B.AVG_Signal	5491021084_B.Detection Pval	5491021084_C.AVG_Signal	5491021084_C.Detection Pval	5491021084_D.AVG_Signal	5491021084_D.Detection Pval	5491021084_E.AVG_Signal	5491021084_E.Detection Pval	5491021084_F.AVG_Signal	5491021084_F.Detection Pval	5491021084_G.AVG_Signal	5491021084_G.Detection Pval	5491021084_H.AVG_Signal	5491021084_H.Detection Pval	5491021084_I.AVG_Signal	5491021084_I.Detection Pval	5491021084_J.AVG_Signal	5491021084_J.Detection Pval	5491021084_K.AVG_Signal	5491021084_K.Detection Pval	5491021084_L.AVG_Signal	5491021084_L.Detection Pval
NEGATIVE	610326	171.2495	0.2701299	153.556	0.4571429	172.7472	0.125974	195.0536	0.07792208	201.8572	0.05454545	158.2227	0.3480519	170.4541	0.2662338	153.9391	0.5	218.0189	0.01948052	247.2753	0.003896104	173.8087	0.08051948	173.5661	0.2090909	163.0319	0.2727273	138.2389	0.4194805	151.651	0.4064935	175.6771	0.09350649	160.046	0.0961039	175.9156	0.07012987	163.1417	0.1246753	151.6401	0.2727273	185.9917	0.02987013	158.7195	0.1909091	191.2025	0.03506494	168.7503	0.05974026
NEGATIVE	610411	174.2183	0.225974	157.9218	0.3649351	169.0673	0.1636364	141.9051	0.7948052	197.6444	0.08181818	157.5518	0.3623376	193.4184	0.04545455	177.6974	0.1337662	170.6455	0.2987013	182.3991	0.1623377	157.1595	0.2857143	198.5948	0.04025974	193.0084	0.04935065	181.313	0.02467532	182.2981	0.05324675	182.4813	0.05714286	166.0238	0.05714286	197.847	0.01038961	159.5978	0.1714286	180.7679	0.03376623	158.1483	0.3090909	173.8693	0.05844156	210.8106	0.009090909	171.3395	0.04805195
NEGATIVE	610746	123.4786	0.9194805	141.3627	0.6662338	153.0098	0.4402598	148.3244	0.7220779	174.874	0.2818182	175.5412	0.1025974	160.6296	0.4350649	161.4742	0.3623376	146.9085	0.7168831	164.5483	0.4454545	160.2532	0.225974	155.2221	0.5142857	193.4307	0.04545455	122.219	0.6610389	154.9216	0.3441558	154.0504	0.3493507	154.8077	0.1480519	145.4842	0.4194805	160.3092	0.161039	162.6785	0.1454545	178.2274	0.06493507	139.7623	0.4896104	149.6774	0.4753247	168.9843	0.05844156
NEGATIVE	620048	164.0467	0.3805195	127.8196	0.8467532	151.5886	0.4649351	158.1203	0.5584416	167.7614	0.4155844	130.375	0.812987	150.7996	0.6298701	148.1939	0.6194805	171.4296	0.2818182	159.0661	0.5493507	133.8822	0.7519481	146.7173	0.6584415	155.2132	0.3662338	104.3478	0.8818182	144.7204	0.5051948	136.6009	0.6246753	127.3962	0.5558441	135.0283	0.574026	144.6135	0.3935065	138.4597	0.5155844	159.4921	0.2844156	145.3383	0.3935065	160.3844	0.3116883	140.0898	0.3961039
NEGATIVE	620373	145.0256	0.6987013	149.5325	0.5324675	128.1936	0.8415585	145.8667	0.7571428	160.7872	0.5311688	129.478	0.8311688	172.8544	0.2207792	178.9	0.1207792	159.6786	0.4896104	188.7611	0.1051948	138.9622	0.674026	153.8849	0.5363637	121.4281	0.7857143	121.9885	0.6662338	166.0449	0.2012987	157.0513	0.3051948	128.5139	0.5337662	128.4154	0.6688312	135.5133	0.5363637	133.1758	0.5974026	152.1481	0.4246753	148.782	0.3298701	149.3453	0.4818182	121.9893	0.6883117
NEGATIVE	620743	146.1287	0.6766234	179.1604	0.0948052	183.6796	0.04935065	181.4657	0.174026	154.4949	0.6545454	160.0914	0.3090909	167.5634	0.3103896	162.4938	0.3467532	171.0845	0.2896104	160.1596	0.5285714	149.2824	0.4558442	182.0858	0.1246753	149.0613	0.4792208	123.1208	0.6545454	146.729	0.4831169	154.003	0.3506494	156.9741	0.1272727	162.7303	0.1792208	170.4499	0.06363636	145.5186	0.3831169	170.0617	0.1506494	154.3742	0.2532468	169.4782	0.1805195	153.3719	0.1779221
NEGATIVE	630037	174.3394	0.2246753	156.7774	0.3922078	137.924	0.7272727	135.1551	0.8558441	164.4812	0.4597403	156.3557	0.3831169	150.9009	0.6246753	172.9867	0.1974026	161.0122	0.4584416	181.4433	0.1727273	156.0717	0.3051948	180.3745	0.1376623	200.448	0.03376623	165.9075	0.07272727	151.9122	0.4	144.4322	0.5038961	137.5449	0.3831169	163.7429	0.1675325	142.2511	0.4233766	166.9246	0.1155844	155.3357	0.3597403	167.9279	0.0987013	161.1667	0.3012987	154.0471	0.174026
NEGATIVE	630224	123.9237	0.9155844	128.6913	0.8376623	145.5802	0.5948052	135.0667	0.8584415	135.6884	0.9012987	134.0569	0.7597402	133.9766	0.8285714	138.1127	0.7831169	135.8883	0.8571429	135.1381	0.8766234	119.546	0.9233766	133.8228	0.8441558	100.3395	0.9766234	121.7935	0.6727273	130.347	0.6935065	147.2032	0.4636364	108.5706	0.8272727	113.353	0.8363636	106.3293	0.8818182	135.3958	0.5623376	130.2576	0.7168831	117.0778	0.7792208	127.262	0.787013	120.6204	0.7103896
NEGATIVE	630373	171.729	0.2623377	153.2286	0.4649351	143.7397	0.6285715	155.5402	0.6155844	164.3026	0.4610389	144.673	0.5883117	184.7408	0.08701298	177.7958	0.1311688	143.1926	0.7636364	158.9233	0.5532467	136.778	0.7012987	146.6954	0.6597403	131.569	0.7012987	141.733	0.3506494	141.09	0.5558441	153.8841	0.3532467	117.7391	0.7116883	123.0439	0.7285714	146.8534	0.3493507	136.8004	0.5402597	156.8003	0.3272727	126.0988	0.6792208	157.6554	0.3571429	130.1565	0.5636364
NEGATIVE	630435	146.8153	0.6649351	163.3844	0.2545455	155.407	0.4038961	169.7448	0.3350649	144.7053	0.7883117	142.042	0.6298701	129.0315	0.8857143	164.3746	0.3155844	143.9361	0.7493507	163.289	0.4753247	136.7761	0.7025974	138.5979	0.787013	134.5029	0.6727273	150.8631	0.2064935	132.4989	0.6766234	145.6594	0.4831169	114.3094	0.7597402	114.0265	0.8285714	126.796	0.6493506	127.4234	0.674026	131.9093	0.7051948	134.3858	0.5662338	149.1727	0.4844156	120.3843	0.7142857
NEGATIVE	650408	188.9117	0.0987013	164.6331	0.2285714	145.4413	0.6	174.7798	0.2597403	199.6709	0.07012987	154.1989	0.4168831	179.6427	0.1350649	190.3809	0.05974026	177.3477	0.1987013	183.0634	0.1545455	153.8131	0.3428572	212.6394	0.01948052	149.6765	0.4636364	158.2474	0.1324675	134.2894	0.6428571	128.7705	0.7064935	181.8966	0.01688312	154.2857	0.2792208	127.333	0.6298701	147.2636	0.361039	174.4225	0.1025974	184.1152	0.02597403	171.4789	0.1545455	134.8449	0.4922078
NEGATIVE	650463	147.9934	0.648052	148.7942	0.5519481	167.6896	0.1909091	169.0345	0.3519481	152.2573	0.687013	145.8737	0.5649351	147.8825	0.6792208	141.5267	0.7298701	136.7201	0.8467532	154.8276	0.6298701	150.7812	0.4181818	163.3674	0.3480519	141.9893	0.5818182	118.816	0.7168831	140.1391	0.5766234	148.8233	0.4272727	156.4293	0.1350649	138.6455	0.5194805	171.4833	0.05974026	127.2944	0.6766234	155.6103	0.3506494	126.2966	0.6766234	171.8421	0.1454545	150.0311	0.2272727
NEGATIVE	650707	120.6628	0.9350649	129.3065	0.8233766	135.4431	0.761039	125.0911	0.951948	126.8647	0.9649351	102.9574	1	116.1831	0.9766234	140.2918	0.7519481	124.8941	0.9506493	143.0538	0.7948052	116.9606	0.9376624	140.7306	0.7454545	102.4359	0.9623377	92.22562	0.9857143	96.767	0.9935065	124.9183	0.7441558	89.46448	0.9909091	114.0656	0.825974	90.54105	0.9909091	100.0083	0.9636363	102.0899	0.9883117	100.6234	0.9584416	92.73718	0.9987013	110.3191	0.8350649
NEGATIVE	670142	150.7937	0.6142857	127.5129	0.851948	173.3943	0.1142857	166.9086	0.4	158.5606	0.5792208	134.8452	0.7454545	136.3014	0.8168831	148.6702	0.6077922	162.4969	0.4324675	166.7995	0.3974026	151.0605	0.4103896	176.2742	0.1714286	130.8609	0.7038961	118.3927	0.7194805	142.6261	0.5363637	160.1307	0.2649351	138.8108	0.3623376	145.6776	0.412987	146.3944	0.3571429	148.7392	0.3272727	160.8222	0.2688312	146.3329	0.3792208	153.7841	0.4142857	141.7177	0.374026
NEGATIVE	670154	213.5566	0.01948052	152.2264	0.4844156	156.6088	0.3909091	160.1726	0.5207792	163.2104	0.4831169	143.4418	0.6025974	172.511	0.2272727	153.6151	0.5103896	185.1285	0.1363636	158.5835	0.5636364	142.1444	0.6090909	152.4998	0.5701299	147.9826	0.4935065	133.0324	0.5051948	140.5024	0.5675325	156.6109	0.3116883	126.8067	0.5636364	133.808	0.6012987	118.9937	0.7545455	165.7659	0.1246753	140.0839	0.6155844	135.3545	0.5519481	146.9045	0.525974	127.2781	0.612987
NEGATIVE	670521	158.3244	0.4779221	146.5927	0.5831169	181.425	0.05584415	159.9521	0.5285714	157.1103	0.6103896	132.0123	0.7844156	169.8515	0.274026	133.4361	0.8272727	151.0456	0.6506494	158.8804	0.5558441	152.2309	0.3779221	148.7953	0.6311688	171.3492	0.1714286	137.0529	0.4402598	156.6642	0.3142857	164.6059	0.2012987	158.8916	0.1038961	155.854	0.2623377	145.1581	0.3818182	154.2801	0.238961	159.0112	0.2922078	137.3014	0.525974	161.2038	0.3	161.1226	0.1012987
NEGATIVE	730154	161.6643	0.4220779	152.8546	0.4727273	150.9926	0.4727273	167.8684	0.3805195	181.2608	0.1974026	138.7904	0.6857143	130.7924	0.8623376	140.5229	0.7480519	225.0869	0.01038961	139.7882	0.825974	145.5336	0.5376623	164.2425	0.3376623	161.8106	0.2818182	131.0532	0.5415584	133.6903	0.6493506	149.6101	0.412987	133.5303	0.4532467	162.3573	0.1818182	138.4272	0.4714286	131.5405	0.6142857	144.3238	0.5558441	154.3987	0.2506494	168.1745	0.2025974	131.0325	0.5545455
NEGATIVE	730201	170.4054	0.2805195	137.9845	0.7207792	148.7531	0.5220779	164.4568	0.451948	167.3566	0.4181818	150.5649	0.4766234	155.1024	0.5428572	157.5146	0.4350649	157.0187	0.5415584	166.1084	0.4077922	164.6876	0.1597403	166.1543	0.3077922	146.0625	0.5207792	115.5398	0.7480519	156.0141	0.3207792	163.8435	0.212987	130.2258	0.5051948	127.8848	0.6714286	150.8605	0.2831169	124.4641	0.7194805	160.2946	0.2701299	148.066	0.3454545	158.4152	0.3441558	108.7817	0.8623376
NEGATIVE	730243	125.7554	0.9064935	110.9139	0.9792208	123.5058	0.8961039	124.3036	0.9584416	153.1077	0.6766234	132.3621	0.7779221	130.1556	0.8714285	144.5374	0.6857143	121.5676	0.9688312	141.2173	0.8103896	128.0665	0.8220779	152.9092	0.5571429	121.755	0.7831169	96.40121	0.9636363	107.1066	0.925974	103.8077	0.9454545	96.78481	0.951948	124.7045	0.7012987	117.539	0.7701299	118.2988	0.8012987	133.9216	0.6922078	132.2677	0.5896104	123.0603	0.8194805	113.3788	0.7974026
NEGATIVE	770059	198.2854	0.04805195	191.0253	0.04545455	168.0932	0.1805195	171.3532	0.3103896	210.4319	0.03506494	159.6397	0.3168831	177.444	0.161039	148.1427	0.6220779	154.7352	0.5922078	196.155	0.05714286	139.527	0.6623377	181.0307	0.1324675	170.3003	0.1792208	177.6334	0.02987013	182.6578	0.04935065	168.2383	0.1597403	174.729	0.02727273	193.6549	0.01298701	166.1417	0.08831169	164.4295	0.1298701	169.5925	0.1558442	177.8462	0.03896104	227.9958	0.003896104	165.6648	0.07402597
NEGATIVE	770092	144.7742	0.7051948	125.8249	0.8662338	134.8227	0.7701299	117.5671	0.9896104	120.7686	0.9844156	126.6673	0.8597403	126.8702	0.9025974	135.7515	0.8025974	125.7731	0.9454545	127.6403	0.9467533	116.7561	0.9441559	124.0885	0.9402598	107.1367	0.9233766	111.3533	0.7974026	122.4713	0.7623377	111.7999	0.8727273	102.9568	0.8922078	109.3596	0.8844156	104.4373	0.8974026	93.60943	0.9883117	101.9184	0.9896104	115.3684	0.7974026	116.9819	0.874026	108.6699	0.8636364
NEGATIVE	770274	149.9907	0.625974	163.121	0.2623377	145.1891	0.6077922	187.5622	0.1155844	139.5205	0.8493506	159.9432	0.3116883	157.2071	0.4974026	135.4932	0.8064935	159.2181	0.4987013	160.1126	0.5324675	125.5049	0.8532467	149.283	0.6207792	153.3275	0.3909091	120.4231	0.6883117	122.301	0.7701299	145.4893	0.4909091	126.6361	0.5662338	120.045	0.7623377	149.4087	0.3051948	124.2673	0.7220779	128.8199	0.7337663	113.0518	0.8272727	126.6272	0.7935065	127.0025	0.6155844
NEGATIVE	780161	159.8749	0.448052	133.2421	0.7766234	169.2183	0.161039	157.6898	0.5675325	171.8421	0.3363636	144.1511	0.5948052	158.5272	0.4779221	139.4028	0.7636364	172.8636	0.2597403	158.4739	0.5662338	135.6806	0.7233766	174.6256	0.1987013	127.3465	0.7376623	129.1973	0.5727273	130.4143	0.6922078	136.5638	0.6272727	108.2063	0.8337662	124.264	0.7064935	116.4749	0.7831169	125.438	0.7025974	125.6152	0.7779221	125.1553	0.6922078	127.6898	0.7766234	131.4333	0.5493507
NEGATIVE	780653	165.2989	0.361039	150.776	0.5116883	177.5984	0.07662338	163.5662	0.4701299	162.0892	0.5	141.2992	0.6428571	150.8391	0.625974	160.3387	0.3831169	143.6471	0.7506493	187.0909	0.1155844	141.0967	0.6324675	184.3655	0.1	177.4526	0.1181818	150.2558	0.2168831	156.2021	0.3194805	181.4595	0.06233766	162.9239	0.07402597	176.1779	0.06493507	153.5894	0.2493507	197.3643	0.006493506	152.1774	0.4233766	154.3746	0.2519481	156.4564	0.374026	154.7917	0.1688312
NEGATIVE	780709	157.524	0.4948052	139.5806	0.6948052	172.0524	0.1324675	161.799	0.5051948	199.3237	0.07272727	160.3107	0.3064935	153.6381	0.574026	149.3996	0.5948052	171.9512	0.2714286	164.8889	0.4363636	149.6597	0.4441558	156.4044	0.4831169	178.6246	0.1116883	143.6807	0.3168831	149.7488	0.4428571	139.0353	0.5883117	147.9318	0.2181818	149.576	0.3519481	145.0017	0.3896104	154.8454	0.2311688	146.3993	0.5233766	118.7504	0.7623377	168.259	0.2	145.6528	0.3090909
NEGATIVE	830243	161.0313	0.4311688	149.7482	0.5285714	178.6896	0.06883117	184.1672	0.1480519	164.1123	0.4662338	156.6899	0.3779221	152.8721	0.5922078	158.2986	0.4155844	121.5477	0.9701298	152.9131	0.6714286	168.8109	0.1220779	155.318	0.5090909	172.4618	0.1571429	170.1456	0.05324675	172.8369	0.1207792	185.7125	0.04415584	138.222	0.3727273	171.4767	0.0987013	167.0967	0.08181818	138.6322	0.5103896	149.3499	0.4701299	148.7428	0.3324675	168.9628	0.1857143	150.3569	0.2168831
NEGATIVE	830427	193.5968	0.06883117	145.9538	0.5922078	150.0632	0.4896104	159.8104	0.5298702	153.6434	0.6636364	174.8494	0.112987	128.5463	0.8909091	161.5241	0.361039	144.2441	0.7441558	170.6959	0.3220779	151.4796	0.4	153.0008	0.5519481	129.4034	0.7155844	140.092	0.3844156	121.8886	0.7779221	152.7636	0.3714286	122.1521	0.6376624	127.6998	0.674026	165.0488	0.1025974	138.1567	0.5207792	146.7617	0.5155844	131.3233	0.6077922	168.5229	0.1935065	160.3969	0.1077922
NEGATIVE	830450	138.7595	0.7883117	126.7916	0.8597403	108.347	0.9922078	129.1348	0.9181818	148.7335	0.7441558	128.9028	0.8402597	128.4343	0.8922078	125.9194	0.8987013	118.3028	0.9766234	125.2271	0.9571428	124.0836	0.8662338	164.8772	0.3246753	99.85816	0.9792208	96.75632	0.9584416	109.5571	0.8961039	121.1928	0.7818182	105.9792	0.8532467	115.2082	0.8090909	87.62223	1	103.5247	0.938961	94.87411	0.9961039	108.0946	0.8922078	99.53918	0.9896104	110.7462	0.8311688
NEGATIVE	840184	174.098	0.2272727	156.9822	0.3909091	162.4	0.2857143	144.1468	0.7779221	174.4074	0.287013	168.6085	0.1727273	172.4322	0.2285714	162.6036	0.3428572	183.2417	0.1532468	146.6682	0.7571428	192.3324	0.02467532	160.5733	0.3922078	152.5121	0.4155844	137.9432	0.425974	155.5511	0.3311688	147.9381	0.448052	160.049	0.0948052	137.1837	0.5389611	158.3547	0.1831169	152.728	0.2623377	146.4965	0.5207792	153.2367	0.2675325	136.4559	0.6623377	139.8036	0.4012987
NEGATIVE	840193	147.024	0.6610389	155.9669	0.412987	153.2112	0.4376623	154.7948	0.6298701	175.0935	0.2792208	127.9222	0.8506494	149.2508	0.6584415	142.8971	0.7155844	126.1686	0.9428571	167.8014	0.3753247	140.5556	0.6454545	137.8029	0.8012987	153.2662	0.3948052	113.4549	0.7753247	177.5282	0.08441558	149.3821	0.4194805	131.5455	0.4844156	115.3395	0.8038961	123.2779	0.6961039	139.1351	0.4974026	145.0893	0.5454546	116.3463	0.7831169	141.4913	0.5974026	134.5215	0.5
NEGATIVE	840437	163.3158	0.3883117	140.941	0.6727273	149.7593	0.4974026	168.449	0.3675325	159.2747	0.5623376	158.3119	0.3467532	166.5441	0.3311688	163.345	0.3272727	185.8079	0.1311688	163.7619	0.4636364	149.2074	0.4584416	133.3605	0.851948	133.8509	0.6805195	146.2379	0.2766234	154.3074	0.3532467	162.6517	0.2298701	128.0593	0.5428572	152.9535	0.2922078	131.7314	0.5727273	126.0618	0.6909091	137.2797	0.6493506	137.6275	0.5155844	143.7293	0.5675325	118.2626	0.7402598
NEGATIVE	840445	172.5305	0.2480519	159.0642	0.3363636	167.8042	0.1883117	163.6593	0.4688312	166.6949	0.4246753	154.9675	0.4051948	154.851	0.5441558	162.8591	0.3402597	183.6617	0.1506494	180.4716	0.1831169	159.2862	0.2454545	138.3937	0.7896104	191.5949	0.05454545	165.886	0.07402597	170.3518	0.1454545	189.7084	0.03636364	157.0641	0.1246753	178.2831	0.04805195	164.8071	0.1051948	148.1969	0.3402597	167.5667	0.1831169	159.7559	0.174026	179.9516	0.09350649	146.3419	0.3
NEGATIVE	840603	174.941	0.2194805	148.2875	0.561039	155.7095	0.3987013	178.7716	0.1987013	183.4411	0.1688312	146.7831	0.5506493	164.5971	0.3558442	152.4335	0.5324675	173.2082	0.2571429	168.108	0.3701299	133.6794	0.7558442	165.7356	0.3116883	178.7509	0.1103896	150.028	0.2220779	156.7919	0.3116883	137.1885	0.612987	135.808	0.4168831	145.9177	0.4077922	157.8037	0.1948052	162.533	0.1493506	162.8068	0.2480519	178.9746	0.03636364	180.4857	0.08961039	150.5615	0.212987
NEGATIVE	870274	184.1887	0.1337662	139.0256	0.7025974	140.9361	0.6883117	146.0546	0.7532467	182.5926	0.187013	168.0219	0.1818182	161.2813	0.4272727	172.0778	0.2064935	160.9718	0.4597403	169.5397	0.3467532	135.0778	0.7363636	155.605	0.5	174.2556	0.1415584	134.9466	0.4805195	140.4401	0.5701299	159.7952	0.2688312	130.9755	0.4961039	166.7111	0.1415584	149.7726	0.3038961	170.7673	0.08441558	179.388	0.05844156	137.5417	0.5194805	206.9137	0.01168831	152.5141	0.1883117
NEGATIVE	870372	133.2099	0.8389611	108.3454	0.9831169	130.5221	0.8233766	140.591	0.8090909	111.3191	0.9974026	115.2491	0.9675325	115.7518	0.9805195	124.084	0.9168831	118.4421	0.9753247	167.5443	0.3805195	122.8211	0.8883117	127.9507	0.9103896	97.28902	0.9935065	98.87266	0.9376624	103.8806	0.9506493	102.9745	0.951948	111.4025	0.7883117	107.8146	0.8948052	100.606	0.9415584	108.0941	0.9025974	121.5826	0.8142857	111.4329	0.8493506	104.4806	0.9792208	115.0228	0.7792208
NEGATIVE	940273	167.701	0.3194805	149.0215	0.5454546	167.4079	0.1974026	156.8913	0.5792208	157.7007	0.6	161.7185	0.2701299	148.5246	0.6675324	166.2434	0.2883117	157.4195	0.5350649	162.8472	0.4805195	157.5056	0.2779221	155.106	0.5168831	156.8333	0.3480519	125.0991	0.6246753	136.9211	0.612987	152.4903	0.3792208	126.0582	0.5818182	154.3414	0.2753247	132.3743	0.5675325	157.9019	0.1974026	141.8634	0.5857143	144.4826	0.4077922	146.8028	0.5311688	171.2638	0.04935065
NEGATIVE	940594	170.7766	0.2766234	142.267	0.6493506	160.507	0.3181818	170.9068	0.3168831	152.2006	0.6909091	140.6176	0.6493506	141.777	0.7480519	193.674	0.04675325	160.6562	0.4675325	137.8035	0.848052	160.3271	0.2233766	157.4983	0.4493507	162.0528	0.2792208	149.123	0.2337662	126.2556	0.7324675	155.3059	0.3324675	125.9759	0.5844156	149.5294	0.3532467	136.0564	0.5285714	130.1785	0.6376624	165.1747	0.2142857	148.0353	0.3480519	151.4725	0.451948	143.6063	0.3467532
NEGATIVE	940730	158.0705	0.4831169	151.6567	0.4974026	124.9754	0.8818182	156.5204	0.5922078	159.023	0.5701299	135.0683	0.7415584	144.1051	0.7220779	146.9366	0.638961	167.6783	0.3480519	160.1709	0.5272727	146.2636	0.5220779	143.3441	0.7	135.8994	0.6558442	137.7319	0.4285714	154.0003	0.3597403	139.0608	0.587013	120.072	0.6675324	134.4884	0.5857143	128.8102	0.6064935	133.534	0.5896104	134.5327	0.6844156	151.0808	0.3038961	142.0409	0.5896104	111.1876	0.8246753
NEGATIVE	940767	150.93	0.6090909	125.5577	0.8714285	149.928	0.4922078	150.4368	0.6883117	160.644	0.5350649	132.2674	0.7792208	172.5589	0.225974	158.9436	0.3974026	137.0014	0.8454546	140.7103	0.8142857	141.4725	0.6220779	156.0855	0.4883117	155.0962	0.3701299	153.8866	0.1779221	140.8649	0.5597402	124.5297	0.7493507	115.1112	0.7454545	117.5188	0.7831169	135.8004	0.5324675	139.2055	0.4948052	149.3595	0.4688312	140.2787	0.4727273	135.0447	0.6805195	132.1974	0.5311688
NEGATIVE	990039	158.4742	0.4714286	160.9583	0.3038961	158.4995	0.3571429	184.3328	0.1467533	172.4229	0.3233766	146.0342	0.5623376	169.4188	0.2818182	165.3092	0.3025974	201.2576	0.05064935	167.3156	0.3857143	135.1227	0.7350649	140.4212	0.7597402	152.6395	0.4103896	141.5148	0.3571429	134.1696	0.6441559	156.3353	0.3181818	135.8562	0.4155844	176.5565	0.06233766	152.9283	0.2597403	142.6	0.4311688	148.3838	0.4922078	120.4025	0.7428572	127.5616	0.7818182	144.493	0.3311688
NEGATIVE	990341	151.7893	0.6	143.0077	0.635065	145.359	0.6025974	173.2282	0.2818182	178.0097	0.2324675	143.121	0.6077922	172.7566	0.2233766	180.8973	0.1051948	141.7779	0.7844156	160.2495	0.5246753	150.3291	0.4246753	138.2707	0.7909091	160.8557	0.2948052	130.75	0.5493507	169.6517	0.1545455	133.2312	0.6597403	128.2669	0.5363637	134.6177	0.5818182	150.4114	0.2961039	147.4057	0.3597403	155.4289	0.3558442	156.2649	0.2194805	158.8361	0.3350649	135.9975	0.4688312
NEGATIVE	990414	157.8314	0.4896104	147.876	0.5649351	167.0703	0.2051948	185.7462	0.1363636	153.6678	0.6623377	132.3627	0.7766234	152.7212	0.5935065	151.5618	0.5545455	151.5681	0.6441559	173.6054	0.2805195	141.1045	0.6311688	150.1737	0.6077922	141.9696	0.5831169	116.0429	0.7428572	119.3813	0.7987013	136.9616	0.6168831	163.8014	0.06753246	142.6067	0.4714286	122.4892	0.7155844	140.0119	0.4805195	125.9111	0.7753247	129.7155	0.6285715	186.0006	0.05584415	142.7494	0.361039
NEGATIVE	1010280	246.0769	0.002597403	196.9006	0.02857143	215.2956	0.005194805	229.6497	0.01038961	222.7939	0.01558442	204.9573	0.01168831	210.2823	0.01818182	246.2916	0.001298701	221.4972	0.01428571	197.9483	0.04935065	204.686	0.006493506	253.6462	0.002597403	267.5019	0.001298701	192.8727	0.01168831	151.4881	0.4116883	191.8144	0.02597403	221.9268	0.001298701	181.1862	0.03766234	189.984	0.01038961	190.3501	0.01558442	189.4425	0.02337662	176.9813	0.04285714	211.4255	0.007792208	181.5247	0.02337662
NEGATIVE	1010343	189.4255	0.0961039	141.79	0.6623377	148.5902	0.5285714	164.5017	0.4506494	159.0855	0.5662338	141.0239	0.6454545	140.7918	0.7623377	146.8214	0.6415585	144.5779	0.7428572	187.7391	0.112987	162.7479	0.1805195	152.8908	0.5584416	130.0179	0.7103896	139.9109	0.3909091	162.3658	0.2415584	151.9184	0.3857143	151.5923	0.174026	142.8655	0.4623377	148.0193	0.3194805	133.4649	0.5922078	152.6429	0.4077922	156.6001	0.2181818	155.696	0.3935065	198.9644	0.003896104
NEGATIVE	1030152	131.0259	0.8597403	132.1413	0.7896104	145.6869	0.5922078	161.0615	0.512987	170.0579	0.374026	142.2392	0.625974	159.7048	0.4532467	146.7338	0.6454545	164.8138	0.3844156	159.1433	0.5441558	165.9873	0.1480519	163.3617	0.3493507	148.03	0.4922078	114.5495	0.7636364	132.8901	0.6701299	136.6722	0.6220779	144.2272	0.2766234	138.8653	0.5116883	121.085	0.7363636	123.4082	0.7337663	148.5015	0.4883117	128.7108	0.6441559	120.6731	0.8428571	135.088	0.487013
NEGATIVE	1050296	199.271	0.04545455	164.7256	0.2272727	143.6952	0.6298701	215.4159	0.02467532	184.0867	0.1649351	207.7077	0.007792208	164.8132	0.3493507	168.3836	0.261039	169.2136	0.3207792	174.7559	0.2597403	149.7249	0.4363636	160.6427	0.3909091	151.2442	0.4337662	130.2301	0.5558441	140.7824	0.5623376	157.3988	0.2974026	131.6437	0.4831169	166.4773	0.1454545	147.835	0.3246753	163.067	0.1415584	171.8485	0.1350649	162.0753	0.1454545	188.4087	0.04545455	131.6555	0.5415584
NEGATIVE	1050358	191.8443	0.07402597	173.3594	0.1298701	181.1123	0.05974026	153.4087	0.6584415	188.1052	0.1298701	194.3312	0.01948052	197.9136	0.03766234	177.696	0.1350649	192.2117	0.09220779	168.9609	0.3506494	155.7781	0.3077922	160.5683	0.3935065	155.099	0.3688312	164.8714	0.08441558	170.5535	0.1428571	170.7783	0.1246753	151.1074	0.1792208	177.0385	0.05974026	135.7703	0.5350649	138.0515	0.5220779	167.6243	0.1818182	169.8785	0.08311688	156.6644	0.3714286	178.6912	0.02987013
