TargetID	ProbeID	5445316054_A.AVG_Signal	5445316054_A.Detection Pval	5445316054_A.BEAD_STDERR	5445316054_A.Avg_NBEADS	5445316054_B.AVG_Signal	5445316054_B.Detection Pval	5445316054_B.BEAD_STDERR	5445316054_B.Avg_NBEADS	5445316054_C.AVG_Signal	5445316054_C.Detection Pval	5445316054_C.BEAD_STDERR	5445316054_C.Avg_NBEADS	5445316054_D.AVG_Signal	5445316054_D.Detection Pval	5445316054_D.BEAD_STDERR	5445316054_D.Avg_NBEADS	5445316054_E.AVG_Signal	5445316054_E.Detection Pval	5445316054_E.BEAD_STDERR	5445316054_E.Avg_NBEADS	5445316054_F.AVG_Signal	5445316054_F.Detection Pval	5445316054_F.BEAD_STDERR	5445316054_F.Avg_NBEADS	5445316054_G.AVG_Signal	5445316054_G.Detection Pval	5445316054_G.BEAD_STDERR	5445316054_G.Avg_NBEADS	5445316054_H.AVG_Signal	5445316054_H.Detection Pval	5445316054_H.BEAD_STDERR	5445316054_H.Avg_NBEADS	5445316054_I.AVG_Signal	5445316054_I.Detection Pval	5445316054_I.BEAD_STDERR	5445316054_I.Avg_NBEADS	5445316054_J.AVG_Signal	5445316054_J.Detection Pval	5445316054_J.BEAD_STDERR	5445316054_J.Avg_NBEADS	5445316054_K.AVG_Signal	5445316054_K.Detection Pval	5445316054_K.BEAD_STDERR	5445316054_K.Avg_NBEADS	5445316054_L.AVG_Signal	5445316054_L.Detection Pval	5445316054_L.BEAD_STDERR	5445316054_L.Avg_NBEADS	5491021084_A.AVG_Signal	5491021084_A.Detection Pval	5491021084_A.BEAD_STDERR	5491021084_A.Avg_NBEADS	5491021084_B.AVG_Signal	5491021084_B.Detection Pval	5491021084_B.BEAD_STDERR	5491021084_B.Avg_NBEADS	5491021084_C.AVG_Signal	5491021084_C.Detection Pval	5491021084_C.BEAD_STDERR	5491021084_C.Avg_NBEADS	5491021084_D.AVG_Signal	5491021084_D.Detection Pval	5491021084_D.BEAD_STDERR	5491021084_D.Avg_NBEADS	5491021084_E.AVG_Signal	5491021084_E.Detection Pval	5491021084_E.BEAD_STDERR	5491021084_E.Avg_NBEADS	5491021084_F.AVG_Signal	5491021084_F.Detection Pval	5491021084_F.BEAD_STDERR	5491021084_F.Avg_NBEADS	5491021084_G.AVG_Signal	5491021084_G.Detection Pval	5491021084_G.BEAD_STDERR	5491021084_G.Avg_NBEADS	5491021084_H.AVG_Signal	5491021084_H.Detection Pval	5491021084_H.BEAD_STDERR	5491021084_H.Avg_NBEADS	5491021084_I.AVG_Signal	5491021084_I.Detection Pval	5491021084_I.BEAD_STDERR	5491021084_I.Avg_NBEADS	5491021084_J.AVG_Signal	5491021084_J.Detection Pval	5491021084_J.BEAD_STDERR	5491021084_J.Avg_NBEADS	5491021084_K.AVG_Signal	5491021084_K.Detection Pval	5491021084_K.BEAD_STDERR	5491021084_K.Avg_NBEADS	5491021084_L.AVG_Signal	5491021084_L.Detection Pval	5491021084_L.BEAD_STDERR	5491021084_L.Avg_NBEADS
NEGATIVE	6580102	172.0437	0.2558441	11.2806	18	141.9831	0.6571429	7.994144	13	147.9762	0.548052	8.67205	21	146.8006	0.7402598	4.496067	17	157.8794	0.5948052	9.289237	31	160.8168	0.2909091	12.39142	18	156.1194	0.5246753	17.11772	12	149.8116	0.5831169	11.14027	12	165.7081	0.374026	11.42674	13	208.5796	0.02467532	25.6437	14	204.9382	0.005194805	55.96336	4	170.3722	0.2545455	13.48556	17	161.3567	0.287013	9.45682	27	153.7474	0.1792208	12.27706	20	181.4655	0.05714286	11.92419	19	158.4026	0.2844156	9.575253	18	147.1999	0.2246753	10.46422	19	176.1574	0.06753246	9.09534	28	161.6387	0.1415584	13.82705	17	154.2356	0.2402597	8.162043	26	149.9857	0.4610389	12.0839	19	147.4478	0.3649351	7.912942	21	168.2174	0.2012987	10.5208	19	158.9974	0.1207792	9.754776	13
NEGATIVE	6580288	167.7384	0.3181818	8.5429	29	164.1123	0.2441558	14.03635	23	197.6111	0.01038961	19.69444	15	192.4053	0.0987013	13.79164	26	184.5404	0.1597403	12.52166	19	162.2325	0.2597403	9.590231	14	159.8481	0.448052	8.755033	19	177.6604	0.1363636	7.243341	17	172.2048	0.2675325	14.03679	22	168.0856	0.3714286	11.64053	16	158.6188	0.2584416	9.540172	21	174.6131	0.2	15.38477	18	154.235	0.3844156	7.03051	17	150.72	0.2103896	12.47217	21	157.3107	0.3012987	9.184956	20	166.8343	0.1727273	9.051854	18	160.4629	0.09220779	12.26548	25	166.9487	0.138961	9.323131	27	164.6116	0.1077922	9.694134	24	158.3018	0.1935065	9.356791	26	177.9904	0.06883117	14.87932	15	172.7337	0.06493507	11.48063	25	191.7554	0.03116883	14.49107	19	194.9039	0.009090909	15.07329	29
NEGATIVE	6590112	137.6631	0.8012987	7.9851	17	127.6022	0.8506494	5.851772	27	149.9713	0.4909091	6.59866	9	155.8255	0.6090909	7.671002	25	150.2046	0.7181818	5.684452	20	147.1408	0.5415584	8.553181	20	167.306	0.3155844	12.48096	18	167.4375	0.2714286	15.64504	18	154.7525	0.5909091	11.28584	20	162.0868	0.4922078	9.972404	16	134.4087	0.7441558	5.595959	26	125.6619	0.925974	6.580289	17	141.2861	0.5922078	7.555357	19	127.6981	0.5948052	10.36982	16	143.1212	0.5298702	11.35471	17	140.1288	0.5753247	7.75079	22	161.9032	0.08051948	12.90327	24	133.6962	0.6025974	8.307399	19	121.7641	0.7272727	7.080709	22	121.2521	0.7597402	7.983191	23	144.9539	0.5493507	10.32382	26	125.1621	0.6909091	7.129428	23	143.9547	0.561039	11.31875	22	134.5735	0.4961039	11.55977	19
NEGATIVE	6590639	160.287	0.4402598	9.56501	26	153.2316	0.4636364	8.985558	23	148.2318	0.5441558	6.522038	32	152.2601	0.6727273	9.614875	19	170.9782	0.3454545	13.71678	26	154.0444	0.4194805	11.25639	23	145.9167	0.6987013	7.211037	22	158.8699	0.4025974	5.664489	19	157.9767	0.5272727	9.846161	23	150.5505	0.7025974	6.933284	17	155.272	0.312987	8.613467	23	156.2397	0.4857143	8.793364	23	150.6412	0.4454545	9.103402	33	147.3273	0.2545455	8.033392	22	159.9542	0.2727273	11.23296	22	152.5588	0.374026	10.33399	17	113.9986	0.7649351	6.128839	14	167.3878	0.1350649	10.5951	27	150.7056	0.2909091	11.16773	22	162.6196	0.1467533	11.72267	26	140.7111	0.6064935	5.711718	19	135.4822	0.5467532	7.135582	20	184.6329	0.06753246	11.15388	28	135.6359	0.4779221	6.418062	24
NEGATIVE	6620025	152.9222	0.5779221	7.085087	26	161.9229	0.2857143	11.68928	17	144.052	0.6246753	6.806526	25	178.3599	0.2077922	9.758389	25	162.9948	0.4896104	8.504673	21	167.1321	0.1961039	14.36459	20	170.863	0.2558441	8.756817	15	173.8287	0.1844156	10.73843	23	208.2843	0.03116883	18.99829	21	165.9074	0.412987	13.22762	15	145.2274	0.5519481	9.876093	15	149.5969	0.6181818	7.499905	18	163.7288	0.2584416	10.04869	28	134.6169	0.4883117	8.47883	32	149.119	0.4532467	8.089352	24	151.6667	0.3883117	7.713044	24	146.8351	0.2298701	9.743365	26	157.9253	0.2285714	11.60102	24	158.2202	0.187013	10.31931	31	152.1159	0.2675325	12.61606	24	144.094	0.5584416	8.185897	27	156.0297	0.225974	10.04013	16	164.6744	0.2454545	8.467094	22	147.8833	0.261039	8.614903	25
NEGATIVE	6620070	200.738	0.03896104	16.75412	15	161.0655	0.3012987	13.58159	17	196.6347	0.01168831	9.383289	30	166.0161	0.412987	4.836416	21	172.2187	0.3311688	12.17262	15	146.9239	0.5454546	7.722223	20	174.5074	0.1961039	10.66889	21	198.0093	0.03376623	15.2637	22	176.9455	0.2038961	8.751753	28	154.5172	0.635065	6.000198	15	156.7567	0.2922078	8.135777	21	170.3453	0.2558441	10.15875	19	160.2504	0.3051948	9.416958	34	129.291	0.5701299	9.25427	22	180.1776	0.06623377	13.87416	25	155.3296	0.3311688	7.63146	18	150.1204	0.1922078	8.072987	24	171.852	0.0961039	10.89928	28	168.4895	0.07792208	8.02091	25	159.4349	0.1831169	11.61615	19	174.6998	0.09740259	10.49189	22	173.1792	0.06103896	14.13198	19	174.2777	0.125974	8.577665	26	167.7073	0.06493507	12.60347	21
NEGATIVE	6650349	142.2556	0.7493507	7.522243	18	163.5963	0.2506494	11.22797	20	158.7257	0.3532467	7.649724	23	164.3785	0.4558442	5.77378	27	185.7582	0.1467533	18.03258	18	180.6346	0.06363636	11.8556	26	132.0113	0.8506494	7.909254	17	153.2774	0.5155844	7.664933	21	140.3062	0.7987013	6.842506	30	206.267	0.02857143	14.10157	22	170.1747	0.1090909	14.67689	18	168.7954	0.2727273	12.68772	21	152.8164	0.4064935	11.64351	24	133.5015	0.5	10.03328	15	157.5677	0.2974026	9.614647	19	138.6278	0.5974026	10.12089	14	174.7937	0.02597403	19.83746	22	144.401	0.4376623	10.53456	24	155.2664	0.2194805	10.07179	22	157.9619	0.1961039	15.58325	15	133.1845	0.6987013	7.834961	21	152.5581	0.287013	10.44891	31	168.3095	0.1987013	10.19628	26	133.6441	0.5077922	5.915495	26
NEGATIVE	6650403	194.1886	0.06493507	13.06532	20	158.4985	0.3467532	10.95982	19	173.6676	0.1077922	12.40191	28	176.8984	0.2298701	8.318892	25	168.471	0.4012987	11.57873	20	137.4208	0.7077922	6.528139	21	139.5531	0.774026	6.359258	24	148.187	0.6207792	9.382314	20	164.1509	0.4	9.706992	18	164.9906	0.4337662	7.254267	18	147.1578	0.4987013	7.85393	19	150.1909	0.6064935	13.80606	19	144.8774	0.5402597	10.88403	23	135.4937	0.474026	6.643917	29	144.8903	0.5012987	11.45254	14	157.6174	0.2909091	10.87944	20	150.5363	0.1844156	9.225207	29	178.7011	0.04415584	16.17682	23	132.6675	0.5662338	10.07764	20	134.8689	0.5714286	6.039149	14	134.1807	0.6883117	5.010113	20	172.052	0.06883117	12.6743	15	136.8075	0.6584415	6.053787	22	120.2224	0.7168831	5.074773	16
NEGATIVE	6650494	145.4879	0.6857143	7.27316	14	164.9897	0.2246753	13.16599	23	161.0115	0.3090909	11.1275	22	171.5152	0.3064935	11.02577	25	173.9634	0.3	12.12185	18	147.3031	0.5363637	5.879739	24	185.9688	0.07792208	12.50488	23	154.3074	0.4883117	5.776631	28	218.8728	0.01818182	15.96758	18	160.9141	0.5142857	14.98391	13	148.0518	0.4792208	9.885614	12	150.7214	0.5961039	8.370078	19	156.751	0.3506494	11.20321	23	159.1218	0.125974	13.05667	25	163.1809	0.2311688	13.64548	18	156.5778	0.312987	10.18048	29	139.6076	0.3493507	8.83848	24	160.6221	0.1935065	10.38322	19	145.963	0.3636364	8.666027	24	149.5321	0.3116883	7.579521	26	189.4894	0.02207792	13.83465	26	171.6311	0.07272727	11.34634	26	165.1374	0.238961	9.507672	25	143.3634	0.3519481	11.22123	17
NEGATIVE	6650685	158.245	0.4792208	9.530355	21	136.7365	0.7363636	6.728565	25	140.3598	0.6987013	7.974921	27	181.0119	0.1766234	14.52941	19	156.9319	0.612987	12.43336	15	135.6667	0.7324675	9.107832	21	127.8927	0.8961039	7.184165	18	132.5302	0.8428571	9.286119	21	146.3517	0.7246753	9.729907	16	142.7082	0.7974026	8.443123	22	143.0556	0.5844156	10.21739	26	155.4508	0.5038961	8.872365	25	123.1426	0.7714286	9.625126	22	119.5578	0.7051948	10.01224	21	113.4657	0.8597403	7.040612	23	128.6616	0.7090909	7.348662	33	140.4582	0.3285714	11.06532	23	109.8145	0.8766234	5.227379	22	120.3467	0.7480519	6.465917	24	138.951	0.5012987	8.964087	26	134.8655	0.6818182	5.785565	34	115.2353	0.8012987	5.149363	25	127.9924	0.7701299	5.183125	36	122.4559	0.6831169	7.397964	16
NEGATIVE	6660093	184.9602	0.1285714	8.776931	15	225.8893	0.003896104	24.9167	24	145.076	0.6090909	5.388294	20	252.0923	0.002597403	19.82026	23	170.7217	0.3571429	14.4103	17	210.1051	0.005194805	16.78304	17	176.1544	0.1727273	10.57561	22	163.7551	0.3220779	9.223383	12	205.0285	0.04025974	20.57649	12	232.7093	0.006493506	22.64947	18	161.967	0.1961039	10.11481	17	181.9242	0.1272727	11.40145	21	158.0233	0.3311688	9.329159	17	157.706	0.138961	10.35766	19	198.1799	0.01298701	17.42427	24	146.1326	0.4753247	8.552134	15	149.6866	0.1974026	10.26515	23	180.6653	0.04025974	15.2252	23	181.3616	0.02337662	15.69731	21	150.8737	0.2857143	15.95975	11	203.5031	0.01038961	13.79145	27	168.5419	0.09350649	10.91624	26	171.6511	0.1532468	11.46481	16	161.5108	0.0987013	10.3562	20
NEGATIVE	6660367	145.9254	0.6818182	10.38339	13	164.5164	0.2337662	14.03398	20	155.2814	0.4051948	6.77816	22	162.3635	0.4909091	7.756194	22	175.172	0.2779221	11.67083	27	178.5143	0.07792208	14.57613	22	162.1319	0.3987013	9.010965	23	158.1505	0.4194805	8.81873	25	161.1558	0.4545455	5.759996	12	202.623	0.03636364	18.57902	22	145.5949	0.5350649	12.29887	13	185.4417	0.0961039	10.42826	26	154.1672	0.3857143	10.37952	25	140.1598	0.3818182	8.762651	28	179.0146	0.07402597	14.53561	21	177.7263	0.08311688	13.44364	13	126.5431	0.5714286	8.197031	23	170.2045	0.1051948	9.277257	25	142.6892	0.4168831	7.686611	16	166.0881	0.1207792	8.044283	31	154.384	0.3727273	9.648685	28	143.5098	0.4181818	8.3291	19	151.378	0.4532467	8.116929	22	146.3556	0.2987013	6.519557	28
